Number,Character
676,"SUPPLY 1, SUPPLY 1, U_BASE 3, TEMPLE 3, U_BASE 2, SUPPLY 3, U_BASE 3, SUPPLY 1, SUPPLY 2, SUPPLY 1, U_SPLY 3, SUPPLY 1, "
766,"U_BASE 1, SUPPLY 1, U_BASE 3, SUPPLY 1, SUPPLY 1, TEMPLE 3, U_BASE 2, U_BASE 3, SUPPLY 2, SUPPLY 2, SUPPLY 3, U_SPLY 3, SUPPLY 3, SUPPLY 3, SUPPLY 1, "
892,"U_BASE 2, SUPPLY 2, U_BASE 3, SUPPLY 2, TEMPLE 3, SUPPLY 3, SUPPLY 2, "
881,"SUPPLY 1, U_BASE 3, TEMPLE 1, U_SPLY 1, SUPPLY 1, SUPPLY 3, "
,"TEMPLE 1, SUPPLY 1, U_BASE 3, "
666,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 3, SUPPLY 3, SUPPLY 3, SUPPLY 1, U_BASE 1, U_BASE 2, U_SPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 2, SUPPLY 1, U_SPLY 1, U_BASE 2, "
,"U_BASE 2, SUPPLY 2, SUPPLY 1, TEMPLE 1, U_BASE 3, SUPPLY 2, U_BASE 2, "
752,"U_BASE 2, SUPPLY 2, U_BASE 1, SUPPLY 1, U_BASE 3, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 2, U_SPLY 1, SUPPLY 1, "
738,"SUPPLY 1, U_BASE 1, TEMPLE 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 1, U_BASE 3, SUPPLY 3, U_BASE 2, SUPPLY 2, U_SPLY 2, U_BASE 3, "
774,"TEMPLE 1, SUPPLY 1, U_BASE 3, SUPPLY 3, SUPPLY 3, U_BASE 3, SUPPLY 1, U_BASE 1, U_BASE 2, U_SPLY 1, U_SPLY 1, SUPPLY 3, SUPPLY 3, SUPPLY 3, SUPPLY 2, SUPPLY 1, SUPPLY 2, U_BASE 2, "
764,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_BASE 2, SUPPLY 1, U_BASE 3, SUPPLY 1, U_BASE 2, U_BASE 3, U_BASE 3, TEMPLE 3, "
899,"U_BASE 2, SUPPLY 2, SUPPLY 1, TEMPLE 1, SUPPLY 1, "
650,"U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, U_BASE 2, SUPPLY 1, U_BASE 2, SUPPLY 2, U_BASE 3, U_SPLY 1, U_SPLY 1, SUPPLY 2, U_SPLY 2, U_SPLY 1, SUPPLY 1, "
890,"U_BASE 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_BASE 3, SUPPLY 3, SUPPLY 3, U_SPLY 3, SUPPLY 3, "
,"TEMPLE 1, "
613,"SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 1, SUPPLY 3, SUPPLY 3, "
,"U_BASE 3, SUPPLY 1, U_BASE 2, U_BASE 2, TEMPLE 3, SUPPLY 1, U_BASE 2, U_BASE 1, U_BASE 3, U_BASE 3, SUPPLY 2, SUPPLY 3, SUPPLY 3, SUPPLY 1, SUPPLY 1, SUPPLY 3, SUPPLY 2, "
583,"SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 1, U_BASE 3, SUPPLY 3, SUPPLY 3, SUPPLY 1, SUPPLY 1, TEMPLE 3, U_BASE 2, U_SPLY 3, SUPPLY 2, "
706,"U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, TEMPLE 1, U_SPLY 1, "
706,"U_BASE 2, SUPPLY 2, TEMPLE 1, SUPPLY 2, SUPPLY 2, U_BASE 2, SUPPLY 2, SUPPLY 2, U_BASE 2, SUPPLY 1, U_SPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 2, U_SPLY 1, SUPPLY 1, SUPPLY 1, "
,"U_BASE 1, SUPPLY 1, U_BASE 2, U_BASE 2, U_BASE 3, SUPPLY 2, SUPPLY 1, U_BASE 3, TEMPLE 2, U_SPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 2, "
724,"U_BASE 2, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 3, U_SPLY 3, SUPPLY 1, U_SPLY 1, SUPPLY 2, SUPPLY 3, U_BASE 1, "
692,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, U_BASE 2, U_BASE 3, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_BASE 3, SUPPLY 2, SUPPLY 3, SUPPLY 3, SUPPLY 3, SUPPLY 2, U_SPLY 1, "
743,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 1, U_BASE 2, TEMPLE 2, SUPPLY 1, U_BASE 3, U_BASE 3, U_BASE 2, SUPPLY 2, U_BASE 2, SUPPLY 1, U_SPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, U_BASE 3, SUPPLY 2, SUPPLY 3, SUPPLY 3, "
744,"U_BASE 3, SUPPLY 3, U_BASE 1, SUPPLY 3, SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, U_BASE 2, U_BASE 2, SUPPLY 2, U_BASE 2, SUPPLY 1, U_SPLY 2, SUPPLY 1, U_SPLY 1, U_SPLY 3, SUPPLY 3, "
830,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 3, U_BASE 2, U_SPLY 1, SUPPLY 3, SUPPLY 2, U_BASE 1, "
602,"U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, TEMPLE 1, U_SPLY 2, U_BASE 3, U_SPLY 1, U_SPLY 2, U_BASE 2, SUPPLY 2, SUPPLY 2, U_SPLY 1, SUPPLY 1, SUPPLY 3, U_SPLY 3, U_BASE 2, U_BASE 3, SUPPLY 1, SUPPLY 3, "
654,"U_BASE 3, SUPPLY 3, U_BASE 3, SUPPLY 3, SUPPLY 1, U_BASE 3, SUPPLY 1, SUPPLY 1, SUPPLY 3, SUPPLY 3, TEMPLE 3, U_SPLY 1, SUPPLY 3, U_SPLY 3, SUPPLY 3, SUPPLY 1, "
810,"U_BASE 3, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_BASE 2, U_BASE 2, SUPPLY 1, SUPPLY 2, U_SPLY 2, U_SPLY 1, U_BASE 3, SUPPLY 1, SUPPLY 3, SUPPLY 2, U_SPLY 1, U_BASE 3, U_BASE 2, SUPPLY 2, SUPPLY 2, U_SPLY 1, U_SPLY 3, SUPPLY 3, U_BASE 1, SUPPLY 3, "
939,"SUPPLY 1, SUPPLY 1, TEMPLE 1, U_BASE 2, U_BASE 1, SUPPLY 2, "
702,"SUPPLY 1, SUPPLY 1, U_BASE 1, U_BASE 2, SUPPLY 1, U_BASE 2, SUPPLY 1, U_BASE 2, TEMPLE 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, U_BASE 3, SUPPLY 1, SUPPLY 3, SUPPLY 3, "
735,"SUPPLY 1, TEMPLE 1, U_SPLY 1, U_BASE 3, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_BASE 1, U_BASE 2, SUPPLY 3, SUPPLY 1, U_BASE 3, "
745,"SUPPLY 1, SUPPLY 1, TEMPLE 1, U_BASE 3, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_BASE 3, U_BASE 3, "
761,"U_BASE 3, SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_BASE 3, U_BASE 2, SUPPLY 3, SUPPLY 3, U_BASE 2, U_SPLY 3, SUPPLY 3, "
659,"SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, U_BASE 3, SUPPLY 3, "
662,"SUPPLY 1, SUPPLY 1, U_BASE 2, U_BASE 1, SUPPLY 1, U_BASE 3, SUPPLY 3, SUPPLY 1, TEMPLE 3, SUPPLY 2, SUPPLY 1, "
771,"SUPPLY 1, SUPPLY 1, TEMPLE 1, U_BASE 2, U_SPLY 1, U_BASE 2, U_BASE 2, U_SPLY 1, SUPPLY 2, SUPPLY 1, "
916,"U_BASE 3, SUPPLY 3, SUPPLY 3, TEMPLE 1, SUPPLY 1, "
691,"U_BASE 3, SUPPLY 3, SUPPLY 3, TEMPLE 3, U_BASE 2, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_BASE 1, SUPPLY 2, U_SPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 1, U_SPLY 2, "
,"U_BASE 3, SUPPLY 1, TEMPLE 1, U_BASE 1, U_BASE 3, "
,"TEMPLE 1, "
659,"U_BASE 2, SUPPLY 1, SUPPLY 1, TEMPLE 2, SUPPLY 1, SUPPLY 2, U_BASE 2, U_BASE 2, U_BASE 1, SUPPLY 2, U_SPLY 2, SUPPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 2, U_SPLY 2, SUPPLY 1, U_SPLY 2, SUPPLY 2, U_SPLY 2, SUPPLY 2, U_SPLY 2, "
692,"U_BASE 2, SUPPLY 1, TEMPLE 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 3, SUPPLY 3, SUPPLY 2, SUPPLY 1, "
,"U_BASE 3, SUPPLY 3, TEMPLE 3, U_SPLY 3, U_BASE 2, SUPPLY 1, U_SPLY 1, "
725,"SUPPLY 1, U_BASE 1, TEMPLE 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, U_BASE 2, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_BASE 3, U_SPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 3, U_SPLY 3, "
901,"U_BASE 3, SUPPLY 3, TEMPLE 3, U_BASE 2, U_SPLY 3, SUPPLY 1, SUPPLY 3, SUPPLY 2, SUPPLY 1, U_SPLY 1, U_SPLY 2, SUPPLY 2, "
,"TEMPLE 1, SUPPLY 1, U_BASE 1, SUPPLY 1, "
879,"TEMPLE 1, SUPPLY 1, U_BASE 3, SUPPLY 3, U_BASE 3, U_SPLY 1, U_BASE 2, U_BASE 3, SUPPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, SUPPLY 3, U_SPLY 1, U_SPLY 1, U_BASE 2, "
779,"U_BASE 2, SUPPLY 1, SUPPLY 2, TEMPLE 2, U_SPLY 2, SUPPLY 1, "
,"SUPPLY 1, U_BASE 1, TEMPLE 1, U_SPLY 1, "
688,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, "
684,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 3, SUPPLY 3, U_BASE 2, SUPPLY 2, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_BASE 1, U_SPLY 1, "
710,"SUPPLY 1, U_BASE 2, SUPPLY 2, U_BASE 3, SUPPLY 1, TEMPLE 1, SUPPLY 3, U_SPLY 2, U_SPLY 3, U_SPLY 1, "
711,"SUPPLY 1, U_BASE 2, TEMPLE 1, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 2, U_BASE 2, "
956,"U_BASE 3, SUPPLY 3, TEMPLE 3, SUPPLY 3, U_BASE 2, U_SPLY 3, SUPPLY 2, "
681,"SUPPLY 1, TEMPLE 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_BASE 3, U_SPLY 1, U_SPLY 1, SUPPLY 3, SUPPLY 1, U_SPLY 3, U_BASE 2, U_BASE 3, U_BASE 3, SUPPLY 2, SUPPLY 2, U_SPLY 2, U_BASE 1, U_SPLY 1, SUPPLY 2, U_BASE 2, U_BASE 2, SUPPLY 1, "
853,"SUPPLY 1, U_BASE 1, TEMPLE 1, U_SPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, U_SPLY 2, SUPPLY 2, U_BASE 3, SUPPLY 3, U_BASE 3, SUPPLY 3, SUPPLY 1, "
922,"U_BASE 2, SUPPLY 2, TEMPLE 2, U_BASE 3, U_SPLY 2, SUPPLY 1, U_SPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 2, U_BASE 3, U_BASE 2, SUPPLY 2, U_BASE 3, U_SPLY 2, SUPPLY 1, SUPPLY 2, U_SPLY 2, "
,"U_BASE 3, SUPPLY 1, SUPPLY 1, TEMPLE 3, "
680,"SUPPLY 1, U_BASE 3, SUPPLY 3, TEMPLE 3, U_SPLY 3, SUPPLY 3, U_SPLY 1, SUPPLY 1, "
815,"U_BASE 1, SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, U_BASE 3, TEMPLE 2, U_SPLY 2, SUPPLY 3, U_BASE 3, U_SPLY 1, U_BASE 2, SUPPLY 3, U_SPLY 3, SUPPLY 2, SUPPLY 3, SUPPLY 3, U_BASE 3, "
,"SUPPLY 1, TEMPLE 1, "
983,"U_BASE 1, SUPPLY 1, U_BASE 2, U_BASE 2, U_BASE 2, SUPPLY 2, SUPPLY 1, U_BASE 3, U_BASE 3, SUPPLY 3, SUPPLY 2, SUPPLY 3, TEMPLE 1, SUPPLY 1, SUPPLY 3, U_SPLY 1, SUPPLY 3, U_BASE 3, U_SPLY 2, SUPPLY 1, U_SPLY 3, U_SPLY 3, U_SPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 3, SUPPLY 2, "
566,"SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_BASE 3, SUPPLY 3, SUPPLY 3, U_BASE 3, SUPPLY 3, U_SPLY 3, U_SPLY 1, U_SPLY 1, SUPPLY 3, U_SPLY 1, "
677,"U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, U_BASE 2, TEMPLE 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, U_BASE 3, U_BASE 2, U_SPLY 2, SUPPLY 2, "
990,"U_BASE 3, SUPPLY 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, "
831,"SUPPLY 1, U_BASE 2, TEMPLE 2, SUPPLY 2, U_BASE 3, SUPPLY 2, U_BASE 1, U_SPLY 2, SUPPLY 3, SUPPLY 1, U_SPLY 2, SUPPLY 3, U_BASE 3, U_BASE 2, "
677,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 3, U_BASE 1, TEMPLE 3, SUPPLY 1, SUPPLY 1, "
802,"SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, U_BASE 2, U_BASE 3, U_BASE 1, SUPPLY 2, U_BASE 3, U_SPLY 1, U_SPLY 2, SUPPLY 3, U_BASE 3, SUPPLY 3, "
,"TEMPLE 1, "
680,"SUPPLY 1, U_BASE 3, U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 3, SUPPLY 3, SUPPLY 3, SUPPLY 1, SUPPLY 1, SUPPLY 2, U_BASE 3, SUPPLY 1, TEMPLE 3, U_SPLY 2, SUPPLY 2, SUPPLY 3, U_BASE 2, U_SPLY 1, U_SPLY 2, U_BASE 1, U_SPLY 1, "
,"U_BASE 3, SUPPLY 1, U_BASE 2, TEMPLE 1, U_SPLY 1, SUPPLY 2, U_BASE 2, U_BASE 3, U_BASE 1, U_BASE 3, SUPPLY 2, SUPPLY 1, U_SPLY 1, U_SPLY 2, SUPPLY 3, U_SPLY 3, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, U_SPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 3, "
,"U_BASE 3, SUPPLY 1, U_BASE 2, TEMPLE 1, "
702,"SUPPLY 1, TEMPLE 1, U_BASE 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_BASE 2, SUPPLY 2, U_BASE 3, U_SPLY 2, SUPPLY 1, U_BASE 3, SUPPLY 1, U_SPLY 1, SUPPLY 3, SUPPLY 3, U_SPLY 1, SUPPLY 3, SUPPLY 2, U_SPLY 3, SUPPLY 1, U_BASE 2, SUPPLY 2, "
919,"SUPPLY 1, U_BASE 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, U_BASE 2, SUPPLY 2, "
,"SUPPLY 1, U_BASE 3, TEMPLE 3, U_BASE 3, SUPPLY 1, U_BASE 2, U_BASE 1, SUPPLY 3, U_SPLY 3, U_BASE 2, "
719,"U_BASE 3, SUPPLY 3, TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_SPLY 1, U_BASE 1, U_SPLY 1, U_SPLY 1, SUPPLY 3, SUPPLY 1, U_SPLY 1, SUPPLY 1, SUPPLY 3, "
917,"SUPPLY 1, TEMPLE 1, U_BASE 2, U_BASE 3, SUPPLY 2, U_SPLY 2, SUPPLY 1, SUPPLY 3, U_SPLY 1, U_BASE 3, U_BASE 1, U_SPLY 3, U_BASE 2, SUPPLY 2, SUPPLY 3, "
692,"SUPPLY 1, U_BASE 2, SUPPLY 2, U_BASE 3, SUPPLY 3, TEMPLE 3, U_SPLY 2, SUPPLY 3, U_SPLY 1, U_BASE 2, SUPPLY 2, U_BASE 2, U_SPLY 3, SUPPLY 2, SUPPLY 1, U_SPLY 3, U_BASE 3, "
,"TEMPLE 1, "
709,"SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_BASE 1, SUPPLY 1, "
730,"U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, U_BASE 3, TEMPLE 2, U_BASE 2, U_SPLY 1, U_BASE 2, SUPPLY 1, U_BASE 3, "
598,"U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 3, TEMPLE 3, U_BASE 1, SUPPLY 3, U_SPLY 3, U_SPLY 1, SUPPLY 2, U_SPLY 3, U_SPLY 2, SUPPLY 1, "
903,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, "
685,"SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, U_BASE 1, U_BASE 3, SUPPLY 3, U_SPLY 3, U_SPLY 1, SUPPLY 3, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, "
,"TEMPLE 1, SUPPLY 1, SUPPLY 1, "
763,"U_BASE 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_BASE 2, U_SPLY 1, SUPPLY 2, U_BASE 2, U_SPLY 2, SUPPLY 2, U_SPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 2, U_BASE 3, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 2, "
650,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 3, U_SPLY 1, U_BASE 1, SUPPLY 3, SUPPLY 3, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, "
882,"U_BASE 2, SUPPLY 1, U_BASE 2, U_BASE 3, SUPPLY 2, U_BASE 1, TEMPLE 3, SUPPLY 3, SUPPLY 2, SUPPLY 3, SUPPLY 2, U_SPLY 3, SUPPLY 2, U_SPLY 3, U_BASE 3, SUPPLY 3, SUPPLY 1, SUPPLY 3, SUPPLY 2, U_SPLY 3, U_BASE 3, "
674,"SUPPLY 1, TEMPLE 1, SUPPLY 1, U_BASE 3, U_SPLY 1, SUPPLY 3, U_SPLY 1, SUPPLY 3, U_BASE 3, SUPPLY 3, "
786,"TEMPLE 1, SUPPLY 1, U_BASE 3, SUPPLY 3, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 3, U_BASE 3, U_SPLY 1, U_BASE 2, SUPPLY 3, SUPPLY 2, SUPPLY 3, SUPPLY 2, SUPPLY 3, SUPPLY 2, U_SPLY 1, U_SPLY 1, U_BASE 3, "
845,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, "
676,"U_BASE 3, SUPPLY 3, SUPPLY 1, SUPPLY 3, TEMPLE 1, U_BASE 2, U_SPLY 3, SUPPLY 2, U_SPLY 1, U_SPLY 2, SUPPLY 3, U_BASE 1, SUPPLY 2, "
655,"U_BASE 3, SUPPLY 1, SUPPLY 3, SUPPLY 3, U_BASE 3, U_BASE 3, SUPPLY 1, TEMPLE 1, SUPPLY 3, U_BASE 1, SUPPLY 3, SUPPLY 3, U_SPLY 3, "
761,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, U_SPLY 1, U_BASE 3, SUPPLY 3, "
,"TEMPLE 1, "
645,"SUPPLY 1, U_BASE 1, SUPPLY 1, U_BASE 3, SUPPLY 1, SUPPLY 1, SUPPLY 3, TEMPLE 1, SUPPLY 1, U_SPLY 3, U_SPLY 1, U_SPLY 1, U_BASE 2, SUPPLY 3, "
660,"U_BASE 3, SUPPLY 3, SUPPLY 3, SUPPLY 3, U_BASE 3, U_BASE 2, SUPPLY 3, SUPPLY 1, SUPPLY 1, SUPPLY 3, U_BASE 3, SUPPLY 3, TEMPLE 1, U_SPLY 3, U_BASE 2, U_SPLY 3, SUPPLY 3, SUPPLY 1, "
785,"U_BASE 3, SUPPLY 1, SUPPLY 3, TEMPLE 3, U_BASE 3, U_SPLY 3, U_BASE 1, U_BASE 2, U_SPLY 1, U_BASE 3, U_BASE 2, SUPPLY 3, U_SPLY 3, SUPPLY 3, SUPPLY 1, SUPPLY 2, U_SPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 3, U_SPLY 3, SUPPLY 3, SUPPLY 1, SUPPLY 1, "
910,"TEMPLE 1, SUPPLY 1, U_BASE 2, U_BASE 2, SUPPLY 1, U_BASE 2, U_SPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 2, U_BASE 1, "
781,"U_BASE 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_BASE 3, SUPPLY 3, SUPPLY 1, U_SPLY 3, U_SPLY 1, SUPPLY 3, SUPPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 3, "
696,"SUPPLY 1, U_BASE 3, U_BASE 1, SUPPLY 3, SUPPLY 1, TEMPLE 3, U_SPLY 1, SUPPLY 1, SUPPLY 3, SUPPLY 1, U_SPLY 3, SUPPLY 1, U_BASE 2, "
597,"SUPPLY 1, U_BASE 3, SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, SUPPLY 3, U_BASE 1, SUPPLY 1, SUPPLY 3, U_SPLY 3, U_SPLY 3, U_SPLY 1, SUPPLY 3, U_SPLY 1, U_SPLY 3, U_SPLY 1, U_BASE 2, "
692,"SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 1, U_BASE 3, U_BASE 3, U_SPLY 1, SUPPLY 1, SUPPLY 3, SUPPLY 1, SUPPLY 3, U_BASE 3, SUPPLY 1, U_SPLY 3, U_BASE 2, SUPPLY 2, U_BASE 2, U_BASE 2, SUPPLY 3, U_SPLY 2, SUPPLY 3, SUPPLY 3, "
997,"SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, U_BASE 3, "
,"U_BASE 2, SUPPLY 1, U_BASE 3, SUPPLY 1, U_BASE 2, TEMPLE 1, U_BASE 3, U_SPLY 1, "
899,"U_BASE 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_BASE 3, SUPPLY 1, U_BASE 3, SUPPLY 3, SUPPLY 3, SUPPLY 3, U_BASE 3, SUPPLY 1, "
672,"SUPPLY 1, U_BASE 3, U_BASE 3, SUPPLY 3, SUPPLY 3, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, TEMPLE 1, U_SPLY 2, U_BASE 1, SUPPLY 1, SUPPLY 2, U_SPLY 1, U_BASE 3, U_SPLY 1, U_SPLY 3, SUPPLY 3, U_SPLY 3, "
690,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 1, SUPPLY 3, U_SPLY 1, SUPPLY 3, SUPPLY 3, U_BASE 3, U_BASE 3, "
,"SUPPLY 1, U_BASE 2, U_BASE 2, TEMPLE 2, SUPPLY 1, "
,"U_BASE 2, SUPPLY 1, U_BASE 1, TEMPLE 2, U_BASE 2, "
998,"SUPPLY 1, SUPPLY 1, U_BASE 3, U_BASE 3, SUPPLY 3, TEMPLE 3, U_BASE 3, U_BASE 1, "
758,"U_BASE 3, SUPPLY 3, TEMPLE 1, SUPPLY 3, SUPPLY 3, U_BASE 2, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 2, U_SPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, "
696,"SUPPLY 1, TEMPLE 1, U_SPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_BASE 2, U_BASE 3, SUPPLY 2, U_SPLY 2, SUPPLY 2, U_BASE 3, "
,"TEMPLE 1, SUPPLY 1, "
