Number,Character
374,"SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, U_BASE 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, "
374,"SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, U_BASE 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, "
378,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, SUPPLY 1, "
379,"SUPPLY 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, U_BASE 1, SUPPLY 1, U_SPLY 1, "
380,"SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, SUPPLY 1, "
380,"SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, "
381,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, TEMPLE 2, SUPPLY 1, U_BASE 1, SUPPLY 2, SUPPLY 1, U_SPLY 2, SUPPLY 2, "
382,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, U_BASE 2, SUPPLY 1, TEMPLE 2, SUPPLY 2, "
383,"SUPPLY 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, "
383,"SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, U_BASE 1, "
385,"SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_BASE 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, "
387,"U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, "
387,"SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_BASE 2, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, TEMPLE 2, "
387,"SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, U_SPLY 1, "
387,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, U_BASE 2, TEMPLE 2, "
388,"U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, "
388,"SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, U_BASE 2, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, SUPPLY 2, TEMPLE 2, SUPPLY 2, U_SPLY 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, "
389,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 2, TEMPLE 1, U_BASE 1, SUPPLY 1, U_SPLY 2, U_SPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 2, SUPPLY 1, U_SPLY 2, U_SPLY 1, "
391,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, TEMPLE 2, SUPPLY 2, SUPPLY 1, U_BASE 1, "
392,"U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, TEMPLE 1, U_SPLY 2, SUPPLY 2, U_SPLY 1, SUPPLY 2, U_BASE 2, SUPPLY 2, U_SPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, U_SPLY 1, U_SPLY 1, "
393,"SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_BASE 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, "
393,"SUPPLY 1, TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_BASE 2, "
395,"SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, U_SPLY 1, SUPPLY 2, U_BASE 2, SUPPLY 2, "
395,"SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, "
395,"SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, "
396,"U_BASE 2, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 2, SUPPLY 1, SUPPLY 2, TEMPLE 2, U_SPLY 2, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 2, SUPPLY 1, "
396,"U_BASE 2, SUPPLY 1, SUPPLY 1, TEMPLE 2, SUPPLY 1, SUPPLY 2, "
397,"SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 2, U_BASE 2, U_BASE 2, U_SPLY 2, U_SPLY 1, "
397,"SUPPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, "
397,"SUPPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, "
398,"SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, "
398,"U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, U_BASE 2, TEMPLE 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 2, U_SPLY 2, SUPPLY 1, U_SPLY 1, SUPPLY 2, U_BASE 2, U_SPLY 2, "
398,"SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_BASE 2, SUPPLY 2, U_BASE 1, SUPPLY 2, SUPPLY 2, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, TEMPLE 2, "
398,"SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, "
398,"SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, TEMPLE 2, U_SPLY 2, U_SPLY 2, U_SPLY 1, U_SPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, U_BASE 2, "
398,"SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 1, U_BASE 2, SUPPLY 1, TEMPLE 2, SUPPLY 1, SUPPLY 2, SUPPLY 2, U_BASE 2, SUPPLY 2, "
398,"SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, TEMPLE 1, U_SPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, U_BASE 2, SUPPLY 2, U_SPLY 1, U_SPLY 2, U_SPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 2, SUPPLY 2, "
399,"U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, TEMPLE 1, SUPPLY 1, SUPPLY 2, U_SPLY 2, "
399,"U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, U_BASE 2, SUPPLY 1, U_BASE 1, TEMPLE 1, SUPPLY 1, U_SPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, "
400,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, "
401,"SUPPLY 1, U_BASE 2, SUPPLY 2, TEMPLE 2, SUPPLY 1, SUPPLY 2, U_SPLY 2, U_SPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, "
402,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_BASE 2, "
402,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_BASE 2, "
402,"SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_BASE 2, U_BASE 2, "
403,"U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_BASE 2, SUPPLY 2, U_SPLY 2, SUPPLY 2, SUPPLY 2, "
403,"U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, SUPPLY 2, TEMPLE 1, U_SPLY 2, SUPPLY 1, U_BASE 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, SUPPLY 1, "
403,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_SPLY 1, "
403,"SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, U_BASE 1, U_BASE 2, U_SPLY 1, SUPPLY 2, SUPPLY 1, U_SPLY 2, "
404,"SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, U_BASE 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, U_SPLY 2, "
404,"SUPPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, TEMPLE 1, "
404,"SUPPLY 1, TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, U_SPLY 1, "
404,"SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_BASE 2, U_BASE 2, SUPPLY 2, SUPPLY 1, TEMPLE 2, U_SPLY 1, U_SPLY 2, SUPPLY 2, U_SPLY 2, SUPPLY 2, "
404,"SUPPLY 1, U_BASE 2, SUPPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 2, TEMPLE 1, U_SPLY 2, "
405,"SUPPLY 1, U_BASE 2, SUPPLY 1, TEMPLE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, U_SPLY 2, SUPPLY 1, U_BASE 2, SUPPLY 2, U_BASE 2, SUPPLY 2, "
405,"SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_BASE 2, U_SPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 2, U_BASE 2, U_SPLY 2, "
405,"SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, TEMPLE 2, U_BASE 2, "
405,"SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, SUPPLY 2, U_BASE 2, U_BASE 1, U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 2, TEMPLE 1, U_SPLY 1, U_SPLY 2, U_SPLY 1, "
406,"SUPPLY 1, TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_BASE 2, U_BASE 1, SUPPLY 2, U_SPLY 2, SUPPLY 2, U_SPLY 1, SUPPLY 1, SUPPLY 2, "
406,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, "
406,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 1, "
407,"SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, TEMPLE 2, U_SPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 1, U_SPLY 2, SUPPLY 2, U_SPLY 2, U_BASE 2, SUPPLY 2, SUPPLY 2, U_BASE 1, "
407,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, "
407,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, "
408,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, "
409,"U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, "
409,"SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, TEMPLE 2, U_BASE 2, SUPPLY 2, "
409,"SUPPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_BASE 2, SUPPLY 2, U_SPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, "
409,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_SPLY 1, SUPPLY 2, U_SPLY 1, SUPPLY 1, U_SPLY 1, "
409,"U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 1, TEMPLE 1, SUPPLY 2, U_SPLY 1, U_SPLY 1, SUPPLY 1, U_SPLY 2, U_BASE 1, U_BASE 2, U_SPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 1, U_BASE 2, U_SPLY 2, "
410,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_SPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 2, U_BASE 1, SUPPLY 2, SUPPLY 1, SUPPLY 1, "
410,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, U_BASE 1, SUPPLY 2, TEMPLE 1, SUPPLY 1, U_SPLY 1, U_BASE 2, U_BASE 2, "
411,"SUPPLY 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, U_BASE 1, U_BASE 2, SUPPLY 2, SUPPLY 1, "
411,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, U_BASE 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 2, "
411,"SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 2, "
411,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, U_SPLY 1, SUPPLY 2, SUPPLY 1, "
412,"U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_BASE 2, TEMPLE 2, SUPPLY 2, U_SPLY 1, U_SPLY 1, U_SPLY 2, U_SPLY 1, "
412,"SUPPLY 1, SUPPLY 1, U_BASE 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, SUPPLY 1, "
412,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_SPLY 1, SUPPLY 2, U_BASE 1, SUPPLY 2, "
412,"SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_BASE 2, "
413,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, "
414,"U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, U_SPLY 2, SUPPLY 2, U_SPLY 2, "
414,"U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, "
414,"SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, U_BASE 2, "
414,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, "
414,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, U_BASE 2, SUPPLY 2, TEMPLE 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 2, U_SPLY 2, U_BASE 2, U_SPLY 1, U_SPLY 2, SUPPLY 2, U_BASE 1, SUPPLY 1, "
414,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 2, U_BASE 1, U_SPLY 1, SUPPLY 1, U_BASE 2, U_SPLY 2, U_SPLY 2, SUPPLY 1, U_BASE 2, U_SPLY 1, SUPPLY 1, U_SPLY 2, SUPPLY 2, SUPPLY 2, "
415,"SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_BASE 2, U_SPLY 1, U_SPLY 1, SUPPLY 2, SUPPLY 1, U_BASE 1, SUPPLY 2, U_SPLY 1, U_SPLY 2, "
415,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, "
415,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 2, U_SPLY 1, "
415,"SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, TEMPLE 1, U_SPLY 1, SUPPLY 2, SUPPLY 1, U_BASE 2, SUPPLY 1, U_SPLY 2, U_SPLY 1, U_SPLY 2, U_SPLY 1, U_BASE 1, "
416,"SUPPLY 1, SUPPLY 1, TEMPLE 1, U_BASE 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, "
417,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_SPLY 1, U_SPLY 1, U_BASE 2, SUPPLY 2, "
417,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 1, U_BASE 2, U_SPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 2, "
417,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, TEMPLE 2, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 2, U_BASE 2, SUPPLY 2, U_SPLY 2, U_SPLY 1, SUPPLY 2, U_SPLY 2, U_BASE 2, SUPPLY 1, SUPPLY 1, U_SPLY 2, "
417,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, U_SPLY 1, U_SPLY 1, "
418,"SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, U_BASE 1, U_SPLY 1, U_BASE 2, SUPPLY 1, U_SPLY 1, "
419,"SUPPLY 1, SUPPLY 1, U_BASE 2, U_BASE 2, TEMPLE 1, SUPPLY 1, SUPPLY 2, SUPPLY 1, "
419,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 1, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, U_SPLY 1, "
419,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, U_BASE 2, U_BASE 2, SUPPLY 2, SUPPLY 1, TEMPLE 2, U_SPLY 2, SUPPLY 2, U_SPLY 1, SUPPLY 2, U_BASE 1, SUPPLY 2, "
420,"SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, TEMPLE 1, SUPPLY 2, SUPPLY 1, U_SPLY 1, U_BASE 2, U_BASE 2, SUPPLY 1, U_SPLY 1, U_SPLY 2, U_SPLY 2, U_BASE 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 2, "
420,"SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, U_SPLY 2, U_BASE 1, U_SPLY 1, SUPPLY 2, "
420,"U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, TEMPLE 2, U_SPLY 2, U_SPLY 1, SUPPLY 2, U_BASE 1, U_SPLY 2, SUPPLY 1, SUPPLY 1, U_BASE 2, "
421,"SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, TEMPLE 1, U_SPLY 1, SUPPLY 2, U_SPLY 2, U_BASE 1, U_BASE 2, SUPPLY 2, SUPPLY 1, "
422,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 2, U_BASE 2, SUPPLY 2, U_SPLY 1, U_SPLY 1, "
422,"U_BASE 2, SUPPLY 1, SUPPLY 2, U_BASE 1, TEMPLE 1, SUPPLY 1, SUPPLY 2, SUPPLY 2, U_SPLY 2, SUPPLY 1, SUPPLY 1, "
422,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_BASE 2, U_BASE 2, SUPPLY 2, "
423,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, "
423,"U_BASE 2, SUPPLY 2, SUPPLY 2, U_BASE 2, SUPPLY 1, SUPPLY 1, TEMPLE 2, SUPPLY 1, U_SPLY 2, "
423,"SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_BASE 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, U_SPLY 1, SUPPLY 2, U_SPLY 1, SUPPLY 2, U_SPLY 2, "
