Number,Character
389,"SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 3, TEMPLE 1, "
780,"U_BASE 3, SUPPLY 3, TEMPLE 1, U_BASE 3, U_BASE 1, SUPPLY 1, SUPPLY 3, U_SPLY 1, U_BASE 3, SUPPLY 3, SUPPLY 1, SUPPLY 1, SUPPLY 3, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 2, "
,"TEMPLE 1, "
,"TEMPLE 1, SUPPLY 1, U_BASE 3, U_SPLY 1, U_BASE 3, U_BASE 3, U_BASE 1, "
420,"SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, U_SPLY 2, SUPPLY 1, SUPPLY 2, U_SPLY 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, "
502,"U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_BASE 3, SUPPLY 1, SUPPLY 2, U_BASE 2, SUPPLY 2, U_BASE 3, SUPPLY 3, TEMPLE 1, U_SPLY 1, U_BASE 3, U_SPLY 2, U_SPLY 3, U_SPLY 2, SUPPLY 2, U_SPLY 1, "
423,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, "
728,"TEMPLE 1, SUPPLY 1, U_BASE 2, U_BASE 1, SUPPLY 1, U_BASE 2, U_SPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 2, U_BASE 3, SUPPLY 2, U_SPLY 1, SUPPLY 2, SUPPLY 2, U_BASE 3, SUPPLY 1, U_BASE 3, SUPPLY 3, "
493,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 1, U_BASE 3, U_BASE 1, TEMPLE 1, U_BASE 2, SUPPLY 2, U_SPLY 2, SUPPLY 1, U_BASE 3, U_SPLY 1, SUPPLY 3, U_BASE 2, SUPPLY 1, SUPPLY 3, SUPPLY 3, "
650,"U_BASE 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, U_BASE 2, "
,"TEMPLE 1, "
601,"U_BASE 1, SUPPLY 1, U_BASE 3, SUPPLY 3, TEMPLE 1, SUPPLY 3, U_SPLY 3, SUPPLY 3, U_SPLY 1, U_BASE 3, SUPPLY 1, U_SPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 2, U_SPLY 2, U_SPLY 1, SUPPLY 1, SUPPLY 3, U_SPLY 1, "
493,"SUPPLY 1, U_BASE 2, U_BASE 1, SUPPLY 2, SUPPLY 1, TEMPLE 1, U_SPLY 2, SUPPLY 2, U_SPLY 2, U_SPLY 1, SUPPLY 2, U_SPLY 1, "
513,"SUPPLY 1, U_BASE 3, U_BASE 3, SUPPLY 3, SUPPLY 3, TEMPLE 3, SUPPLY 3, U_SPLY 3, SUPPLY 1, U_BASE 3, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, U_SPLY 2, U_BASE 2, SUPPLY 3, U_SPLY 1, "
440,"SUPPLY 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_SPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 1, U_BASE 2, SUPPLY 3, U_SPLY 3, "
581,"SUPPLY 1, U_BASE 1, U_BASE 3, SUPPLY 1, U_BASE 2, TEMPLE 2, SUPPLY 3, SUPPLY 1, SUPPLY 3, SUPPLY 1, SUPPLY 2, SUPPLY 3, SUPPLY 2, U_BASE 3, "
653,"SUPPLY 1, SUPPLY 1, U_BASE 2, TEMPLE 1, U_BASE 1, SUPPLY 1, U_BASE 3, U_BASE 2, U_BASE 2, "
684,"TEMPLE 1, SUPPLY 1, U_BASE 3, SUPPLY 1, U_BASE 3, "
577,"SUPPLY 1, U_BASE 2, TEMPLE 2, SUPPLY 2, U_BASE 2, SUPPLY 1, "
436,"SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_BASE 2, SUPPLY 2, "
613,"SUPPLY 1, U_BASE 1, SUPPLY 1, TEMPLE 1, U_BASE 2, U_BASE 2, SUPPLY 1, U_BASE 3, U_SPLY 1, SUPPLY 2, SUPPLY 3, SUPPLY 1, U_SPLY 2, U_BASE 3, U_SPLY 1, U_SPLY 3, U_BASE 2, "
678,"U_BASE 1, SUPPLY 1, U_BASE 3, SUPPLY 3, TEMPLE 3, "
741,"SUPPLY 1, U_BASE 1, TEMPLE 1, U_SPLY 1, U_BASE 2, SUPPLY 1, U_BASE 3, SUPPLY 2, U_SPLY 2, SUPPLY 3, U_SPLY 1, U_SPLY 3, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 2, SUPPLY 3, U_BASE 3, SUPPLY 3, SUPPLY 3, SUPPLY 1, U_BASE 3, SUPPLY 2, U_BASE 2, "
650,"TEMPLE 1, SUPPLY 1, U_BASE 2, U_SPLY 1, U_BASE 1, SUPPLY 2, SUPPLY 2, U_BASE 3, SUPPLY 3, SUPPLY 1, SUPPLY 2, "
431,"U_BASE 3, SUPPLY 1, SUPPLY 3, SUPPLY 3, TEMPLE 1, SUPPLY 3, U_SPLY 1, U_BASE 2, U_SPLY 3, SUPPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 2, U_SPLY 2, U_SPLY 1, SUPPLY 1, U_SPLY 1, U_BASE 1, "
474,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_BASE 2, SUPPLY 1, U_BASE 3, SUPPLY 3, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, TEMPLE 3, U_SPLY 1, U_SPLY 2, SUPPLY 2, U_SPLY 3, SUPPLY 3, U_BASE 3, SUPPLY 2, U_BASE 1, SUPPLY 3, SUPPLY 1, "
523,"SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_BASE 1, U_BASE 2, U_BASE 3, SUPPLY 2, U_SPLY 1, SUPPLY 2, U_SPLY 2, U_SPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 3, U_BASE 2, U_SPLY 3, SUPPLY 3, U_BASE 2, U_SPLY 3, "
483,"U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 2, TEMPLE 2, U_SPLY 1, U_BASE 3, SUPPLY 3, U_SPLY 2, U_BASE 1, U_BASE 3, U_SPLY 3, U_SPLY 2, SUPPLY 3, "
,"U_BASE 3, SUPPLY 3, U_BASE 2, TEMPLE 3, "
659,"SUPPLY 1, U_BASE 2, U_BASE 3, SUPPLY 3, U_BASE 1, TEMPLE 3, U_SPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 3, SUPPLY 3, U_BASE 3, U_SPLY 3, SUPPLY 2, SUPPLY 3, U_SPLY 3, SUPPLY 1, SUPPLY 2, U_SPLY 2, U_SPLY 3, "
604,"SUPPLY 1, U_BASE 1, TEMPLE 1, U_SPLY 1, U_BASE 2, SUPPLY 1, U_SPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 2, U_SPLY 2, "
,"TEMPLE 1, "
,"SUPPLY 1, U_BASE 3, U_BASE 1, U_BASE 3, U_BASE 3, U_BASE 2, SUPPLY 1, U_BASE 2, TEMPLE 1, SUPPLY 2, U_SPLY 1, U_BASE 2, U_SPLY 2, SUPPLY 3, U_SPLY 3, SUPPLY 2, U_SPLY 2, U_SPLY 1, SUPPLY 3, U_SPLY 3, SUPPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, U_SPLY 1, SUPPLY 1, SUPPLY 3, U_SPLY 1, SUPPLY 1, "
460,"SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, "
586,"TEMPLE 1, SUPPLY 1, U_BASE 1, SUPPLY 1, U_BASE 2, U_BASE 2, SUPPLY 1, SUPPLY 1, "
440,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, "
595,"SUPPLY 1, TEMPLE 1, SUPPLY 1, U_BASE 2, U_BASE 3, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 3, SUPPLY 2, U_SPLY 3, U_BASE 1, SUPPLY 2, SUPPLY 1, U_SPLY 2, SUPPLY 2, U_BASE 2, U_BASE 3, SUPPLY 1, U_SPLY 1, U_BASE 3, SUPPLY 3, SUPPLY 3, SUPPLY 3, U_SPLY 1, "
445,"SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_BASE 2, U_SPLY 1, SUPPLY 1, SUPPLY 2, U_SPLY 2, U_BASE 1, U_BASE 3, SUPPLY 1, SUPPLY 2, U_SPLY 1, U_SPLY 2, SUPPLY 2, SUPPLY 3, SUPPLY 3, U_SPLY 2, U_SPLY 1, "
434,"SUPPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 1, U_BASE 3, TEMPLE 1, SUPPLY 1, U_SPLY 1, U_BASE 3, SUPPLY 3, SUPPLY 3, SUPPLY 3, U_SPLY 1, "
474,"SUPPLY 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_SPLY 1, U_BASE 2, U_BASE 2, U_BASE 3, SUPPLY 2, U_SPLY 2, SUPPLY 1, SUPPLY 2, SUPPLY 3, U_SPLY 3, U_SPLY 2, U_SPLY 1, "
602,"U_BASE 1, SUPPLY 1, SUPPLY 1, U_BASE 2, TEMPLE 1, U_SPLY 1, "
459,"SUPPLY 1, SUPPLY 1, U_BASE 2, TEMPLE 1, SUPPLY 2, "
682,"U_BASE 2, SUPPLY 2, U_BASE 2, SUPPLY 1, TEMPLE 1, U_BASE 1, U_SPLY 1, "
478,"U_BASE 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, TEMPLE 2, U_SPLY 1, SUPPLY 2, U_SPLY 2, "
564,"U_BASE 3, SUPPLY 3, U_BASE 2, SUPPLY 3, SUPPLY 2, TEMPLE 1, SUPPLY 1, SUPPLY 3, SUPPLY 1, U_SPLY 1, SUPPLY 2, U_SPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_BASE 2, "
478,"SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_BASE 3, U_BASE 1, SUPPLY 3, SUPPLY 3, SUPPLY 1, U_SPLY 3, U_BASE 2, U_SPLY 1, SUPPLY 2, U_SPLY 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 3, "
900,"SUPPLY 1, U_BASE 3, U_BASE 3, U_BASE 3, U_BASE 2, U_BASE 1, SUPPLY 2, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, U_BASE 2, SUPPLY 3, U_SPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 2, SUPPLY 1, "
435,"SUPPLY 1, SUPPLY 1, U_BASE 3, U_BASE 1, SUPPLY 3, SUPPLY 3, SUPPLY 1, TEMPLE 1, SUPPLY 3, SUPPLY 1, SUPPLY 1, U_SPLY 3, U_SPLY 1, U_SPLY 1, U_BASE 3, U_SPLY 3, U_BASE 2, "
560,"U_BASE 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, U_BASE 2, SUPPLY 2, U_BASE 3, U_SPLY 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 2, "
995,"TEMPLE 1, SUPPLY 1, "
491,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 1, U_SPLY 1, U_SPLY 1, U_BASE 3, U_BASE 3, SUPPLY 1, SUPPLY 3, SUPPLY 1, SUPPLY 3, U_SPLY 1, SUPPLY 3, "
440,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 1, U_SPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, "
,"SUPPLY 1, U_BASE 2, TEMPLE 1, "
435,"SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, U_BASE 2, SUPPLY 2, TEMPLE 1, SUPPLY 1, U_SPLY 2, U_SPLY 1, "
521,"U_BASE 3, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, SUPPLY 3, SUPPLY 1, U_SPLY 3, SUPPLY 3, SUPPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 3, SUPPLY 1, U_BASE 2, U_BASE 2, "
419,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 1, "
646,"U_BASE 2, SUPPLY 1, TEMPLE 2, SUPPLY 1, U_BASE 1, SUPPLY 2, U_BASE 3, U_SPLY 2, U_BASE 2, SUPPLY 1, U_BASE 2, "
514,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 3, U_BASE 3, U_SPLY 1, U_SPLY 1, U_BASE 3, U_BASE 1, SUPPLY 3, SUPPLY 3, SUPPLY 3, SUPPLY 1, SUPPLY 1, SUPPLY 3, SUPPLY 3, SUPPLY 3, U_BASE 2, SUPPLY 2, U_BASE 2, "
410,"SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, TEMPLE 1, U_BASE 2, "
565,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 2, "
677,"TEMPLE 1, SUPPLY 1, U_BASE 3, U_BASE 3, U_SPLY 1, SUPPLY 1, SUPPLY 3, U_SPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_BASE 2, U_SPLY 1, SUPPLY 3, SUPPLY 2, SUPPLY 3, SUPPLY 3, U_BASE 2, "
528,"SUPPLY 1, U_BASE 2, U_BASE 2, SUPPLY 2, SUPPLY 2, U_BASE 3, SUPPLY 3, SUPPLY 1, U_BASE 3, TEMPLE 2, SUPPLY 2, U_SPLY 2, SUPPLY 2, U_SPLY 3, SUPPLY 1, U_SPLY 2, U_BASE 2, SUPPLY 2, U_SPLY 2, "
450,"SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_BASE 1, "
995,"TEMPLE 1, SUPPLY 1, "
,"TEMPLE 1, SUPPLY 1, U_BASE 2, "
463,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_BASE 1, SUPPLY 2, SUPPLY 1, SUPPLY 1, "
470,"U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, TEMPLE 2, U_BASE 3, SUPPLY 1, U_BASE 3, U_BASE 3, U_SPLY 2, "
927,"SUPPLY 1, U_BASE 3, U_BASE 1, TEMPLE 3, U_BASE 3, U_BASE 3, SUPPLY 3, U_BASE 2, U_SPLY 3, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 3, U_SPLY 3, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, U_BASE 2, "
575,"TEMPLE 1, SUPPLY 1, U_BASE 2, U_SPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 2, SUPPLY 1, U_BASE 2, U_SPLY 1, SUPPLY 2, SUPPLY 2, U_BASE 2, SUPPLY 1, "
477,"TEMPLE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_BASE 2, U_BASE 3, U_SPLY 1, U_BASE 1, SUPPLY 2, SUPPLY 3, U_SPLY 1, SUPPLY 3, "
618,"U_BASE 2, SUPPLY 1, U_BASE 2, TEMPLE 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 2, U_SPLY 1, SUPPLY 2, "
528,"U_BASE 2, SUPPLY 2, U_BASE 2, SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 1, U_SPLY 2, U_SPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, U_SPLY 1, "
546,"SUPPLY 1, U_BASE 3, SUPPLY 3, U_BASE 2, TEMPLE 2, U_BASE 3, SUPPLY 2, SUPPLY 3, U_BASE 3, SUPPLY 2, U_BASE 1, SUPPLY 3, SUPPLY 1, SUPPLY 3, SUPPLY 1, U_SPLY 2, U_SPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, "
404,"SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, TEMPLE 1, SUPPLY 2, SUPPLY 1, U_BASE 1, SUPPLY 1, U_BASE 3, SUPPLY 1, SUPPLY 1, "
651,"U_BASE 1, SUPPLY 1, U_BASE 3, U_BASE 3, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, TEMPLE 2, SUPPLY 3, SUPPLY 1, SUPPLY 3, SUPPLY 3, SUPPLY 1, U_BASE 3, U_BASE 2, SUPPLY 1, "
604,"TEMPLE 1, SUPPLY 1, U_BASE 1, SUPPLY 1, U_BASE 2, SUPPLY 1, "
524,"SUPPLY 1, SUPPLY 1, U_BASE 1, U_BASE 2, TEMPLE 2, SUPPLY 2, SUPPLY 1, U_BASE 3, U_BASE 2, SUPPLY 1, SUPPLY 3, "
707,"TEMPLE 1, SUPPLY 1, U_BASE 2, U_BASE 1, SUPPLY 1, U_SPLY 1, U_BASE 3, SUPPLY 1, SUPPLY 2, "
413,"SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_BASE 1, SUPPLY 1, U_SPLY 1, SUPPLY 2, SUPPLY 2, U_SPLY 1, U_SPLY 2, U_SPLY 1, "
533,"SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 1, U_BASE 1, U_BASE 2, U_BASE 2, U_BASE 2, SUPPLY 2, SUPPLY 1, U_BASE 3, SUPPLY 2, U_SPLY 1, SUPPLY 2, SUPPLY 2, U_SPLY 1, U_SPLY 2, SUPPLY 2, "
575,"SUPPLY 1, U_BASE 1, SUPPLY 1, U_BASE 3, SUPPLY 1, SUPPLY 1, U_BASE 3, U_BASE 2, U_BASE 2, U_BASE 3, TEMPLE 3, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 3, "
809,"TEMPLE 1, SUPPLY 1, U_BASE 2, U_BASE 2, U_SPLY 1, U_BASE 2, SUPPLY 2, U_BASE 1, SUPPLY 2, SUPPLY 1, U_BASE 3, U_SPLY 1, SUPPLY 3, SUPPLY 3, SUPPLY 2, U_BASE 3, "
469,"SUPPLY 1, SUPPLY 1, U_BASE 2, TEMPLE 1, U_BASE 2, SUPPLY 2, SUPPLY 2, U_SPLY 1, SUPPLY 1, U_BASE 2, U_SPLY 1, SUPPLY 2, U_SPLY 2, SUPPLY 2, U_BASE 1, SUPPLY 2, "
531,"SUPPLY 1, U_BASE 3, TEMPLE 3, SUPPLY 1, SUPPLY 1, U_BASE 3, SUPPLY 3, SUPPLY 1, U_BASE 3, U_BASE 2, SUPPLY 1, SUPPLY 2, U_SPLY 3, SUPPLY 2, SUPPLY 3, "
621,"SUPPLY 1, U_BASE 1, TEMPLE 1, U_SPLY 1, U_BASE 2, SUPPLY 2, U_SPLY 2, SUPPLY 1, SUPPLY 1, "
420,"SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 1, U_BASE 2, SUPPLY 2, SUPPLY 2, U_BASE 2, SUPPLY 2, SUPPLY 2, U_BASE 3, TEMPLE 2, SUPPLY 3, "
438,"SUPPLY 1, U_BASE 2, SUPPLY 2, U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 2, SUPPLY 2, U_SPLY 2, SUPPLY 2, U_SPLY 2, U_SPLY 1, U_BASE 1, U_BASE 3, U_SPLY 1, U_SPLY 2, SUPPLY 3, "
531,"SUPPLY 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, U_BASE 1, SUPPLY 1, U_BASE 2, U_SPLY 1, U_BASE 3, U_BASE 2, SUPPLY 2, U_SPLY 1, SUPPLY 3, U_BASE 3, "
533,"U_BASE 3, SUPPLY 1, SUPPLY 1, U_BASE 1, U_BASE 2, SUPPLY 1, U_BASE 2, U_BASE 3, TEMPLE 3, SUPPLY 2, SUPPLY 3, SUPPLY 2, SUPPLY 3, SUPPLY 2, SUPPLY 1, "
618,"TEMPLE 1, SUPPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 3, U_BASE 2, U_SPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 3, U_SPLY 1, SUPPLY 2, U_BASE 3, SUPPLY 1, SUPPLY 1, U_BASE 3, U_BASE 2, SUPPLY 2, SUPPLY 2, U_BASE 2, SUPPLY 2, "
528,"U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, U_BASE 2, SUPPLY 2, U_BASE 3, TEMPLE 2, U_SPLY 1, U_BASE 1, U_BASE 3, SUPPLY 1, U_BASE 3, U_BASE 2, SUPPLY 1, U_SPLY 2, "
762,"TEMPLE 1, SUPPLY 1, U_BASE 3, U_BASE 2, SUPPLY 2, U_BASE 2, SUPPLY 1, SUPPLY 3, SUPPLY 2, SUPPLY 3, SUPPLY 3, U_BASE 2, U_BASE 3, U_SPLY 1, U_SPLY 1, U_BASE 3, SUPPLY 1, SUPPLY 3, SUPPLY 3, U_SPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 2, U_SPLY 1, "
619,"U_BASE 1, SUPPLY 1, U_BASE 2, SUPPLY 2, U_BASE 2, SUPPLY 2, TEMPLE 2, U_SPLY 1, U_SPLY 2, U_BASE 3, SUPPLY 1, U_SPLY 2, SUPPLY 3, SUPPLY 3, SUPPLY 2, U_BASE 3, U_SPLY 3, SUPPLY 2, "
474,"TEMPLE 1, SUPPLY 1, SUPPLY 1, U_BASE 3, U_BASE 3, SUPPLY 1, SUPPLY 1, U_SPLY 1, "
