Number,Character
543,"SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, U_BASE 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, U_SPLY 2, SUPPLY 1, "
543,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, TEMPLE 2, U_SPLY 1, U_SPLY 1, U_SPLY 2, SUPPLY 1, U_SPLY 2, SUPPLY 1, U_BASE 2, "
544,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, TEMPLE 2, U_SPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 2, U_BASE 1, U_SPLY 2, U_SPLY 1, "
544,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 2, U_BASE 1, SUPPLY 1, TEMPLE 1, U_SPLY 2, U_SPLY 2, SUPPLY 1, U_SPLY 1, "
544,"SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, U_BASE 2, TEMPLE 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 2, SUPPLY 2, U_SPLY 2, U_SPLY 1, SUPPLY 2, U_BASE 2, SUPPLY 2, U_SPLY 1, U_SPLY 2, SUPPLY 2, "
545,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 2, TEMPLE 2, U_SPLY 1, U_BASE 1, U_SPLY 2, U_SPLY 2, SUPPLY 1, U_SPLY 1, SUPPLY 1, "
545,"SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, TEMPLE 1, SUPPLY 2, SUPPLY 2, U_SPLY 2, U_SPLY 1, U_SPLY 2, U_SPLY 2, U_SPLY 1, U_SPLY 1, U_BASE 1, U_SPLY 1, SUPPLY 1, "
545,"SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, U_BASE 1, SUPPLY 1, U_BASE 2, SUPPLY 2, TEMPLE 1, SUPPLY 2, U_SPLY 2, "
546,"SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 2, TEMPLE 1, U_SPLY 1, U_SPLY 2, U_SPLY 2, U_SPLY 1, U_SPLY 1, "
546,"U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, U_BASE 1, SUPPLY 2, TEMPLE 1, SUPPLY 2, U_SPLY 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, U_SPLY 2, "
546,"U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 2, TEMPLE 1, SUPPLY 2, U_SPLY 2, U_SPLY 2, U_SPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, "
546,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 1, TEMPLE 2, SUPPLY 2, U_SPLY 2, U_SPLY 1, U_SPLY 2, U_BASE 2, SUPPLY 2, SUPPLY 2, U_BASE 1, "
546,"SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, TEMPLE 2, U_SPLY 1, U_SPLY 2, SUPPLY 1, U_SPLY 1, U_SPLY 2, U_BASE 1, SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, "
546,"U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 2, U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 1, TEMPLE 1, "
546,"SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, TEMPLE 2, SUPPLY 1, U_SPLY 2, SUPPLY 1, SUPPLY 2, U_BASE 1, U_BASE 2, U_SPLY 2, U_SPLY 1, SUPPLY 1, SUPPLY 2, U_SPLY 2, SUPPLY 1, SUPPLY 2, U_SPLY 2, "
547,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, TEMPLE 1, SUPPLY 2, U_SPLY 1, SUPPLY 2, U_SPLY 2, SUPPLY 2, "
547,"U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 2, TEMPLE 1, U_SPLY 1, U_SPLY 2, U_SPLY 2, U_SPLY 1, SUPPLY 2, U_SPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, U_SPLY 2, "
547,"SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 2, TEMPLE 1, U_SPLY 1, SUPPLY 1, U_SPLY 2, U_SPLY 1, U_BASE 2, U_BASE 1, U_SPLY 2, U_SPLY 1, "
548,"U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 2, TEMPLE 1, U_SPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 2, U_SPLY 2, U_SPLY 2, U_BASE 2, SUPPLY 2, U_SPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, U_SPLY 1, "
549,"SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 2, U_BASE 1, SUPPLY 2, U_BASE 2, SUPPLY 1, TEMPLE 1, SUPPLY 2, SUPPLY 2, U_SPLY 2, "
549,"U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 2, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 2, TEMPLE 2, U_SPLY 1, U_SPLY 2, U_SPLY 1, SUPPLY 1, "
550,"U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 2, SUPPLY 2, U_BASE 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_BASE 2, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 2, "
551,"U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 2, U_SPLY 1, U_SPLY 1, SUPPLY 2, SUPPLY 1, U_SPLY 1, U_BASE 2, U_SPLY 1, U_SPLY 2, U_BASE 2, SUPPLY 2, SUPPLY 2, U_SPLY 2, "
551,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, TEMPLE 2, U_SPLY 2, U_BASE 2, "
551,"U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 2, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, TEMPLE 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 2, U_BASE 1, U_SPLY 1, U_SPLY 2, SUPPLY 1, U_SPLY 2, U_SPLY 2, "
551,"SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, TEMPLE 1, SUPPLY 1, U_SPLY 2, U_BASE 1, SUPPLY 1, SUPPLY 2, U_SPLY 1, U_SPLY 2, SUPPLY 1, SUPPLY 2, "
551,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, U_BASE 1, TEMPLE 1, SUPPLY 1, U_SPLY 1, U_BASE 2, SUPPLY 2, U_SPLY 2, U_SPLY 1, SUPPLY 2, U_SPLY 1, U_SPLY 2, SUPPLY 1, U_SPLY 2, U_SPLY 1, "
551,"U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_BASE 2, U_SPLY 2, U_SPLY 1, U_SPLY 2, SUPPLY 2, U_BASE 2, SUPPLY 2, U_SPLY 2, "
552,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, TEMPLE 1, SUPPLY 2, U_SPLY 1, SUPPLY 2, U_SPLY 1, U_SPLY 2, SUPPLY 1, U_SPLY 2, U_SPLY 1, U_SPLY 2, U_BASE 1, SUPPLY 1, SUPPLY 1, U_BASE 2, "
552,"U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, TEMPLE 1, SUPPLY 2, U_SPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_SPLY 2, SUPPLY 2, U_SPLY 1, U_SPLY 1, U_SPLY 2, "
552,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, TEMPLE 1, U_SPLY 1, SUPPLY 1, U_SPLY 2, SUPPLY 2, U_SPLY 1, U_SPLY 1, U_SPLY 2, U_SPLY 2, U_BASE 2, U_SPLY 1, SUPPLY 2, U_BASE 2, "
553,"U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, U_BASE 1, TEMPLE 1, U_SPLY 2, U_SPLY 2, U_SPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, "
553,"SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, U_BASE 2, U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 2, TEMPLE 2, U_BASE 1, SUPPLY 1, U_SPLY 1, SUPPLY 2, SUPPLY 1, "
553,"SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, U_BASE 2, TEMPLE 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, "
553,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, TEMPLE 1, U_SPLY 2, SUPPLY 2, U_BASE 2, U_SPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 1, SUPPLY 2, U_SPLY 2, SUPPLY 2, "
554,"U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, TEMPLE 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_SPLY 2, U_BASE 1, U_SPLY 2, SUPPLY 1, SUPPLY 1, "
554,"SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, TEMPLE 1, U_SPLY 1, U_SPLY 2, SUPPLY 2, U_SPLY 2, U_SPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 2, U_SPLY 2, "
554,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, U_BASE 2, U_BASE 1, SUPPLY 2, SUPPLY 2, TEMPLE 1, SUPPLY 1, SUPPLY 2, SUPPLY 2, U_SPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, U_SPLY 2, "
554,"U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 1, U_BASE 1, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, TEMPLE 2, SUPPLY 1, U_SPLY 2, "
554,"U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, TEMPLE 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 2, U_SPLY 2, U_SPLY 1, U_SPLY 1, SUPPLY 2, SUPPLY 2, U_SPLY 2, "
554,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, TEMPLE 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 2, SUPPLY 1, SUPPLY 2, U_SPLY 2, U_BASE 1, U_SPLY 1, SUPPLY 1, SUPPLY 2, U_SPLY 2, U_SPLY 1, SUPPLY 1, "
555,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, TEMPLE 2, SUPPLY 2, U_BASE 2, SUPPLY 2, U_SPLY 1, SUPPLY 1, U_SPLY 2, SUPPLY 2, U_SPLY 2, SUPPLY 1, U_SPLY 2, SUPPLY 1, U_SPLY 2, "
555,"U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 2, U_BASE 2, SUPPLY 2, U_BASE 2, SUPPLY 2, U_BASE 1, SUPPLY 1, SUPPLY 2, TEMPLE 2, "
555,"U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, U_BASE 2, TEMPLE 1, SUPPLY 2, U_SPLY 1, U_SPLY 1, U_SPLY 2, SUPPLY 2, U_SPLY 1, U_SPLY 2, SUPPLY 2, U_SPLY 2, U_SPLY 2, U_SPLY 1, "
556,"U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 1, U_BASE 1, TEMPLE 1, SUPPLY 2, U_SPLY 2, U_SPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, "
556,"U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, SUPPLY 2, SUPPLY 2, TEMPLE 1, U_SPLY 2, SUPPLY 2, SUPPLY 1, U_SPLY 2, "
557,"SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, TEMPLE 2, SUPPLY 1, U_SPLY 2, U_BASE 1, U_SPLY 1, SUPPLY 2, U_SPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, "
557,"U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, U_BASE 2, SUPPLY 1, TEMPLE 2, U_SPLY 2, U_SPLY 2, SUPPLY 2, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_BASE 2, U_SPLY 2, SUPPLY 2, SUPPLY 2, "
557,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 2, U_BASE 1, TEMPLE 1, U_SPLY 1, U_SPLY 2, SUPPLY 2, U_SPLY 1, U_SPLY 2, U_SPLY 2, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, "
558,"SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 1, TEMPLE 2, U_SPLY 1, U_SPLY 2, U_BASE 2, U_SPLY 2, SUPPLY 2, U_BASE 2, SUPPLY 1, SUPPLY 2, U_SPLY 2, U_SPLY 1, U_SPLY 2, SUPPLY 2, U_BASE 1, SUPPLY 2, SUPPLY 1, SUPPLY 1, "
558,"U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, TEMPLE 1, U_SPLY 2, U_BASE 2, U_SPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 2, U_SPLY 2, "
558,"U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, TEMPLE 1, SUPPLY 2, U_SPLY 1, SUPPLY 1, SUPPLY 1, U_SPLY 2, U_SPLY 1, U_SPLY 1, SUPPLY 1, U_BASE 2, U_SPLY 1, SUPPLY 2, SUPPLY 2, "
558,"U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 2, TEMPLE 2, SUPPLY 2, U_SPLY 2, U_SPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, U_SPLY 2, U_SPLY 2, SUPPLY 1, SUPPLY 1, U_SPLY 2, U_BASE 1, SUPPLY 1, SUPPLY 1, "
558,"U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, TEMPLE 2, U_SPLY 2, SUPPLY 2, U_BASE 2, SUPPLY 1, U_SPLY 2, U_SPLY 1, SUPPLY 2, U_SPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, "
558,"U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 2, U_BASE 1, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, U_BASE 2, TEMPLE 1, U_SPLY 2, U_SPLY 2, U_SPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, U_SPLY 2, "
559,"SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 2, TEMPLE 1, U_SPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 2, SUPPLY 1, U_SPLY 1, U_SPLY 2, U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 2, "
559,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, TEMPLE 1, U_SPLY 2, SUPPLY 2, U_BASE 2, SUPPLY 2, U_BASE 1, U_SPLY 2, U_SPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 2, SUPPLY 2, U_SPLY 2, SUPPLY 2, "
559,"U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, TEMPLE 1, SUPPLY 1, U_BASE 2, SUPPLY 1, U_SPLY 2, SUPPLY 2, U_SPLY 1, U_SPLY 1, U_SPLY 1, SUPPLY 1, "
559,"U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 1, TEMPLE 1, SUPPLY 2, U_SPLY 2, U_SPLY 1, U_SPLY 2, "
559,"U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 1, SUPPLY 2, TEMPLE 1, U_SPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 2, SUPPLY 1, U_SPLY 2, U_SPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 2, U_SPLY 2, U_BASE 2, U_SPLY 2, SUPPLY 2, SUPPLY 2, "
560,"U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, SUPPLY 2, TEMPLE 2, U_SPLY 2, U_SPLY 2, U_SPLY 1, SUPPLY 1, U_SPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, U_BASE 2, U_SPLY 2, "
560,"U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 1, TEMPLE 1, SUPPLY 2, SUPPLY 2, U_SPLY 2, U_SPLY 1, "
560,"U_BASE 2, SUPPLY 1, SUPPLY 1, SUPPLY 2, U_BASE 1, SUPPLY 2, SUPPLY 2, SUPPLY 1, TEMPLE 1, U_SPLY 2, SUPPLY 1, U_SPLY 1, U_SPLY 2, U_SPLY 2, "
560,"U_BASE 2, SUPPLY 2, SUPPLY 1, SUPPLY 1, SUPPLY 1, SUPPLY 2, TEMPLE 2, U_SPLY 2, U_SPLY 1, U_SPLY 1, U_SPLY 2, SUPPLY 1, SUPPLY 1, U_BASE 1, SUPPLY 1, "
560,"SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, U_BASE 2, SUPPLY 1, SUPPLY 1, TEMPLE 2, SUPPLY 1, U_BASE 1, SUPPLY 2, SUPPLY 1, U_SPLY 2, SUPPLY 1, SUPPLY 2, U_SPLY 2, SUPPLY 2, U_SPLY 2, "
560,"SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 2, U_BASE 2, SUPPLY 1, SUPPLY 2, TEMPLE 1, U_SPLY 2, SUPPLY 1, U_SPLY 2, U_SPLY 1, SUPPLY 2, U_SPLY 1, U_BASE 2, SUPPLY 2, "
561,"SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, TEMPLE 1, U_SPLY 1, U_SPLY 1, U_BASE 2, SUPPLY 1, U_BASE 2, U_SPLY 2, U_SPLY 1, SUPPLY 2, U_BASE 1, U_SPLY 2, SUPPLY 2, SUPPLY 2, "
561,"SUPPLY 1, SUPPLY 1, SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, U_BASE 2, SUPPLY 2, SUPPLY 1, TEMPLE 2, SUPPLY 2, U_SPLY 2, SUPPLY 1, U_SPLY 1, U_SPLY 2, U_BASE 1, U_SPLY 2, U_BASE 2, U_SPLY 1, "
561,"SUPPLY 1, U_BASE 2, SUPPLY 2, SUPPLY 2, SUPPLY 1, TEMPLE 2, U_SPLY 2, SUPPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 1, U_SPLY 2, "
561,"SUPPLY 1, U_BASE 2, SUPPLY 1, SUPPLY 2, SUPPLY 2, TEMPLE 1, U_SPLY 1, SUPPLY 1, U_SPLY 1, U_SPLY 2, SUPPLY 2, "
